234.00,177.12,8.294
235.00,177.12,8.294
236.00,177.12,8.294
237.00,177.12,8.294
238.00,177.12,8.294
239.00,177.12,8.294
240.00,177.12,8.294
241.00,171.49,8.169
242.00,171.49,8.169
243.00,171.49,8.169
244.00,171.49,8.169
245.00,171.49,8.169
246.00,171.49,8.169
247.00,171.49,8.169
248.00,171.49,8.169
249.00,171.49,8.169
250.00,171.49,8.169
251.00,174.37,8.164
252.00,174.37,8.164
253.00,174.37,8.164
254.00,174.37,8.164
255.00,174.37,8.164
256.00,174.37,8.164
257.00,174.37,8.164
258.00,174.37,8.164
259.00,174.37,8.164
260.00,174.37,8.164
261.00,174.37,8.164
262.00,171.74,8.503
263.00,171.74,8.503
264.00,171.74,8.503
265.00,171.74,8.503
266.00,171.74,8.503
267.00,171.74,8.503
268.00,171.74,8.503
269.00,171.74,8.503
270.00,171.74,8.503
271.00,163.06,8.424
272.00,163.06,8.424
273.00,163.06,8.424
274.00,163.06,8.424
275.00,163.06,8.424
276.00,163.06,8.424
277.00,163.06,8.424
278.00,163.06,8.424
279.00,163.06,8.424
280.00,163.06,8.424
281.00,163.47,8.475
282.00,163.47,8.475
283.00,163.47,8.475
284.00,163.47,8.475
285.00,163.47,8.475
286.00,163.47,8.475
287.00,163.47,8.475
288.00,163.47,8.475
289.00,163.47,8.475
290.00,163.47,8.475
291.00,157.43,8.601
292.00,157.43,8.601
293.00,157.43,8.601
294.00,157.43,8.601
295.00,157.43,8.601
296.00,157.43,8.601
297.00,157.43,8.601
298.00,157.43,8.601
299.00,157.43,8.601
300.00,157.43,8.601
301.00,160.63,8.88
302.00,160.63,8.88
303.00,160.63,8.88
304.00,160.63,8.88
305.00,160.63,8.88
306.00,160.63,8.88
307.00,160.63,8.88
308.00,160.63,8.88
309.00,160.63,8.88
310.00,160.63,8.88
311.00,167.11,8.359
312.00,167.11,8.359
313.00,167.11,8.359
314.00,167.11,8.359
315.00,167.11,8.359
316.00,167.11,8.359
317.00,167.11,8.359
318.00,167.11,8.359
319.00,167.11,8.359
320.00,167.11,8.359
321.00,167.29,8.875
322.00,167.29,8.875
323.00,167.29,8.875
324.00,167.29,8.875
325.00,167.29,8.875
326.00,167.29,8.875
327.00,167.29,8.875
328.00,167.29,8.875
329.00,167.29,8.875
330.00,167.29,8.875
331.00,178.85,8.703
332.00,178.85,8.703
333.00,178.85,8.703
334.00,178.85,8.703
335.00,178.85,8.703
336.00,178.85,8.703
337.00,178.85,8.703
338.00,178.85,8.703
339.00,178.85,8.703
340.00,178.85,8.703
341.00,186.34,8.629
342.00,186.34,8.629
343.00,186.34,8.629
344.00,186.34,8.629
345.00,186.34,8.629
346.00,186.34,8.629
347.00,186.34,8.629
348.00,186.34,8.629
349.00,186.34,8.629
350.00,186.34,8.629
351.00,175.8,8.248
352.00,175.8,8.248
353.00,175.8,8.248
354.00,175.8,8.248
355.00,175.8,8.248
356.00,175.8,8.248
357.00,175.8,8.248
358.00,175.8,8.248
359.00,175.8,8.248
360.00,175.8,8.248
361.00,185.99,8.787
362.00,185.99,8.787
363.00,185.99,8.787
364.00,185.99,8.787
365.00,185.99,8.787
366.00,185.99,8.787
367.00,185.99,8.787
368.00,185.99,8.787
369.00,185.99,8.787
370.00,185.99,8.787
371.00,183.35,8.475
372.00,183.35,8.475
373.00,183.35,8.475
374.00,183.35,8.475
375.00,183.35,8.475
376.00,183.35,8.475
377.00,183.35,8.475
378.00,183.35,8.475
379.00,183.35,8.475
380.00,183.35,8.475
381.00,197.03,8.615
382.00,197.03,8.615
383.00,197.03,8.615
384.00,197.03,8.615
385.00,197.03,8.615
386.00,197.03,8.615
387.00,197.03,8.615
388.00,197.03,8.615
389.00,197.03,8.615
390.00,197.03,8.615
391.00,186.76,8.475
392.00,186.76,8.475
393.00,186.76,8.475
394.00,186.76,8.475
395.00,186.76,8.475
396.00,186.76,8.475
397.00,186.76,8.475
398.00,186.76,8.475
399.00,186.76,8.475
400.00,186.76,8.475
401.00,182.56,8.726
402.00,182.56,8.726
403.00,182.56,8.726
404.00,182.56,8.726
405.00,182.56,8.726
406.00,182.56,8.726
407.00,182.56,8.726
408.00,182.56,8.726
409.00,182.56,8.726
410.00,182.56,8.726
411.00,164.09,8.266
412.00,164.09,8.266
413.00,164.09,8.266
414.00,164.09,8.266
415.00,164.09,8.266
416.00,164.09,8.266
417.00,164.09,8.266
418.00,164.09,8.266
419.00,164.09,8.266
420.00,164.09,8.266
421.00,159.18,8.675
422.00,159.18,8.675
423.00,159.18,8.675
424.00,159.18,8.675
425.00,159.18,8.675
426.00,159.18,8.675
427.00,159.18,8.675
428.00,159.18,8.675
429.00,159.18,8.675
430.00,159.18,8.675
431.00,160.23,8.508
432.00,160.23,8.508
433.00,160.23,8.508
434.00,160.23,8.508
435.00,160.23,8.508
436.00,160.23,8.508
437.00,160.23,8.508
438.00,160.23,8.508
439.00,160.23,8.508
440.00,160.23,8.508
441.00,165.12,8.024
442.00,165.12,8.024
443.00,165.12,8.024
444.00,165.12,8.024
445.00,165.12,8.024
446.00,165.12,8.024
447.00,165.12,8.024
448.00,165.12,8.024
449.00,165.12,8.024
450.00,165.12,8.024
451.00,169.5,8.345
452.00,169.5,8.345
453.00,169.5,8.345
454.00,169.5,8.345
455.00,169.5,8.345
456.00,169.5,8.345
457.00,169.5,8.345
458.00,169.5,8.345
459.00,169.5,8.345
460.00,169.5,8.345
461.00,170.64,8.568
462.00,170.64,8.568
463.00,170.64,8.568
464.00,170.64,8.568
465.00,170.64,8.568
466.00,170.64,8.568
467.00,170.64,8.568
468.00,170.64,8.568
469.00,170.64,8.568
470.00,170.64,8.568
471.00,167.28,8.522
472.00,167.28,8.522
473.00,167.28,8.522
474.00,167.28,8.522
475.00,167.28,8.522
476.00,167.28,8.522
477.00,167.28,8.522
478.00,167.28,8.522
479.00,167.28,8.522
480.00,167.28,8.522
481.00,162.41,8.448
482.00,162.41,8.448
483.00,162.41,8.448
484.00,162.41,8.448
485.00,162.41,8.448
486.00,162.41,8.448
487.00,162.41,8.448
488.00,162.41,8.448
489.00,162.41,8.448
490.00,162.41,8.448
491.00,161.6,8.699
492.00,161.6,8.699
493.00,161.6,8.699
494.00,161.6,8.699
495.00,161.6,8.699
496.00,161.6,8.699
497.00,161.6,8.699
498.00,161.6,8.699
499.00,161.6,8.699
500.00,161.6,8.699
501.00,163.29,8.308
502.00,163.29,8.308
503.00,163.29,8.308
504.00,163.29,8.308
505.00,163.29,8.308
506.00,163.29,8.308
507.00,163.29,8.308
508.00,163.29,8.308
509.00,163.29,8.308
510.00,163.29,8.308
511.00,159.29,8.317
512.00,159.29,8.317
513.00,159.29,8.317
514.00,159.29,8.317
515.00,159.29,8.317
516.00,159.29,8.317
517.00,159.29,8.317
518.00,159.29,8.317
519.00,159.29,8.317
520.00,159.29,8.317
521.00,157.62,8.527
522.00,157.62,8.527
523.00,157.62,8.527
524.00,157.62,8.527
525.00,157.62,8.527
526.00,157.62,8.527
527.00,157.62,8.527
528.00,157.62,8.527
529.00,157.62,8.527
530.00,157.62,8.527
531.00,168.04,8.55
532.00,168.04,8.55
533.00,168.04,8.55
534.00,168.04,8.55
535.00,168.04,8.55
536.00,168.04,8.55
537.00,168.04,8.55
538.00,168.04,8.55
539.00,168.04,8.55
540.00,168.04,8.55
541.00,161.62,8.131
542.00,161.62,8.131
543.00,161.62,8.131
544.00,161.62,8.131
545.00,161.62,8.131
546.00,161.62,8.131
547.00,161.62,8.131
548.00,161.62,8.131
549.00,161.62,8.131
550.00,161.62,8.131
551.00,157.16,8.317
552.00,157.16,8.317
553.00,157.16,8.317
554.00,157.16,8.317
555.00,157.16,8.317
556.00,157.16,8.317
557.00,157.16,8.317
558.00,157.16,8.317
559.00,157.16,8.317
560.00,157.16,8.317
561.00,162.72,8.643
562.00,162.72,8.643
563.00,162.72,8.643
564.00,162.72,8.643
565.00,162.72,8.643
566.00,162.72,8.643
567.00,162.72,8.643
568.00,162.72,8.643
569.00,162.72,8.643
570.00,162.72,8.643
571.00,166.45,8.248
572.00,166.45,8.248
573.00,166.45,8.248
574.00,166.45,8.248
575.00,166.45,8.248
576.00,166.45,8.248
577.00,166.45,8.248
578.00,166.45,8.248
579.00,166.45,8.248
580.00,166.45,8.248
581.00,167.33,8.633
582.00,167.33,8.633
583.00,167.33,8.633
584.00,167.33,8.633
585.00,167.33,8.633
586.00,167.33,8.633
587.00,167.33,8.633
588.00,167.33,8.633
589.00,167.33,8.633
590.00,167.33,8.633
591.00,159.97,8.68
592.00,159.97,8.68
593.00,159.97,8.68
594.00,159.97,8.68
595.00,159.97,8.68
596.00,159.97,8.68
597.00,159.97,8.68
598.00,159.97,8.68
599.00,159.97,8.68
600.00,159.97,8.68
601.00,160.89,8.485
602.00,160.89,8.485
603.00,160.89,8.485
604.00,160.89,8.485
605.00,160.89,8.485
606.00,160.89,8.485
607.00,160.89,8.485
608.00,160.89,8.485
609.00,160.89,8.485
610.00,160.89,8.485
611.00,169.82,8.392
612.00,169.82,8.392
613.00,169.82,8.392
614.00,169.82,8.392
615.00,169.82,8.392
616.00,169.82,8.392
617.00,169.82,8.392
618.00,169.82,8.392
619.00,169.82,8.392
620.00,169.82,8.392
621.00,170.27,8.596
622.00,170.27,8.596
623.00,170.27,8.596
624.00,170.27,8.596
625.00,170.27,8.596
626.00,170.27,8.596
627.00,170.27,8.596
628.00,170.27,8.596
629.00,170.27,8.596
630.00,170.27,8.596
631.00,165.27,8.438
632.00,165.27,8.438
633.00,165.27,8.438
634.00,165.27,8.438
635.00,165.27,8.438
636.00,165.27,8.438
637.00,165.27,8.438
638.00,165.27,8.438
639.00,165.27,8.438
640.00,165.27,8.438
641.00,171.14,8.248
642.00,171.14,8.248
643.00,171.14,8.248
644.00,171.14,8.248
645.00,171.14,8.248
646.00,171.14,8.248
647.00,171.14,8.248
648.00,171.14,8.248
649.00,171.14,8.248
650.00,171.14,8.248
651.00,165.19,8.587
652.00,165.19,8.587
653.00,165.19,8.587
654.00,165.19,8.587
655.00,165.19,8.587
656.00,165.19,8.587
657.00,165.19,8.587
658.00,165.19,8.587
659.00,165.19,8.587
660.00,165.19,8.587
661.00,180.88,8.717
662.00,180.88,8.717
663.00,180.88,8.717
664.00,180.88,8.717
665.00,180.88,8.717
666.00,180.88,8.717
667.00,180.88,8.717
668.00,180.88,8.717
669.00,180.88,8.717
670.00,180.88,8.717
671.00,189.79,8.345
672.00,189.79,8.345
673.00,189.79,8.345
674.00,189.79,8.345
675.00,189.79,8.345
676.00,189.79,8.345
677.00,189.79,8.345
678.00,189.79,8.345
679.00,189.79,8.345
680.00,189.79,8.345
681.00,189.36,8.368
682.00,189.36,8.368
683.00,189.36,8.368
684.00,189.36,8.368
685.00,189.36,8.368
686.00,183.19,8.624
687.00,183.19,8.624
688.00,183.19,8.624
689.00,183.19,8.624
690.00,183.19,8.624
691.00,174.72,8.801
692.00,174.72,8.801
693.00,174.72,8.801
694.00,174.72,8.801
695.00,174.72,8.801
696.00,171.82,8.689
697.00,171.82,8.689
698.00,171.82,8.689
699.00,171.82,8.689
700.00,171.82,8.689
701.00,177.25,8.708
702.00,177.25,8.708
703.00,177.25,8.708
704.00,177.25,8.708
705.00,177.25,8.708
706.00,169.71,8.517
707.00,169.71,8.517
708.00,169.71,8.517
709.00,169.71,8.517
710.00,169.71,8.517
711.00,166.31,8.396
712.00,166.31,8.396
713.00,166.31,8.396
714.00,166.31,8.396
715.00,166.31,8.396
716.00,162.26,8.401
717.00,162.26,8.401
718.00,162.26,8.401
719.00,162.26,8.401
720.00,162.26,8.401
721.00,156.27,8.624
722.00,156.27,8.624
723.00,156.27,8.624
724.00,156.27,8.624
725.00,156.27,8.624
726.00,152.17,8.364
727.00,152.17,8.364
728.00,152.17,8.364
729.00,152.17,8.364
730.00,152.17,8.364
731.00,155.2,8.499
732.00,155.2,8.499
733.00,155.2,8.499
734.00,155.2,8.499
735.00,155.2,8.499
736.00,163.05,8.478
737.00,163.05,8.478
738.00,163.05,8.478
739.00,163.05,8.478
740.00,163.05,8.478
741.00,168.15,8.196
742.00,168.15,8.196
743.00,168.15,8.196
744.00,168.15,8.196
745.00,168.15,8.196
746.00,166.09,8.406
747.00,166.09,8.406
748.00,166.09,8.406
749.00,166.09,8.406
750.00,166.09,8.406
751.00,168.05,8.503
752.00,168.05,8.503
753.00,168.05,8.503
754.00,168.05,8.503
755.00,168.05,8.503
756.00,166.61,8.578
757.00,166.61,8.578
758.00,166.61,8.578
759.00,166.61,8.578
760.00,166.61,8.578
761.00,158.53,8.62
762.00,158.53,8.62
763.00,158.53,8.62
764.00,158.53,8.62
765.00,158.53,8.62
766.00,155.39,8.517
767.00,155.39,8.517
768.00,155.39,8.517
769.00,155.39,8.517
770.00,155.39,8.517
771.00,152.77,8.461
772.00,152.77,8.461
773.00,152.77,8.461
774.00,152.77,8.461
775.00,152.77,8.461
776.00,154.22,8.522
777.00,154.22,8.522
778.00,154.22,8.522
779.00,154.22,8.522
780.00,154.22,8.522
781.00,155.08,8.489
782.00,155.08,8.489
783.00,155.08,8.489
784.00,155.08,8.489
785.00,155.08,8.489
786.00,157.79,8.396
787.00,157.79,8.396
788.00,157.79,8.396
789.00,157.79,8.396
790.00,157.79,8.396
791.00,164.24,8.62
792.00,164.24,8.62
793.00,164.24,8.62
794.00,164.24,8.62
795.00,164.24,8.62
796.00,163.84,8.48
797.00,163.84,8.48
798.00,163.84,8.48
799.00,163.84,8.48
800.00,163.84,8.48
801.00,165.98,8.266
802.00,165.98,8.266
803.00,165.98,8.266
804.00,165.98,8.266
805.00,165.98,8.266
806.00,174.31,8.41
807.00,174.31,8.41
808.00,174.31,8.41
809.00,174.31,8.41
810.00,174.31,8.41
811.00,169.09,8.41
812.00,169.09,8.41
813.00,169.09,8.41
814.00,169.09,8.41
815.00,169.09,8.41
816.00,164.61,8.471
817.00,164.61,8.471
818.00,164.61,8.471
819.00,164.61,8.471
820.00,164.61,8.471
821.00,160.18,8.527
822.00,160.18,8.527
823.00,160.18,8.527
824.00,160.18,8.527
825.00,160.18,8.527
826.00,146.64,8.954
827.00,146.64,8.954
828.00,146.64,8.954
829.00,146.64,8.954
830.00,146.64,8.954
831.00,143.1,8.689
832.00,143.1,8.689
833.00,143.1,8.689
834.00,143.1,8.689
835.00,143.1,8.689
836.00,139.88,8.382
837.00,139.88,8.382
838.00,139.88,8.382
839.00,139.88,8.382
840.00,139.88,8.382
841.00,145.34,8.424
842.00,145.34,8.424
843.00,145.34,8.424
844.00,145.34,8.424
845.00,145.34,8.424
846.00,143.14,8.708
847.00,143.14,8.708
848.00,143.14,8.708
849.00,143.14,8.708
850.00,143.14,8.708
851.00,143.22,8.545
852.00,143.22,8.545
853.00,143.22,8.545
854.00,143.22,8.545
855.00,143.22,8.545
856.00,141.86,8.819
857.00,141.86,8.819
858.00,141.86,8.819
859.00,141.86,8.819
860.00,141.86,8.819
861.00,156.67,8.768
862.00,156.67,8.768
863.00,156.67,8.768
864.00,156.67,8.768
865.00,156.67,8.768
866.00,160.42,8.792
867.00,160.42,8.792
868.00,160.42,8.792
869.00,160.42,8.792
870.00,160.42,8.792
871.00,161.03,8.243
872.00,161.03,8.243
873.00,161.03,8.243
874.00,161.03,8.243
875.00,161.03,8.243
876.00,163.12,8.382
877.00,163.12,8.382
878.00,163.12,8.382
879.00,163.12,8.382
880.00,163.12,8.382
881.00,165.12,8.633
882.00,165.12,8.633
883.00,165.12,8.633
884.00,165.12,8.633
885.00,165.12,8.633
886.00,169.73,8.606
887.00,169.73,8.606
888.00,169.73,8.606
889.00,169.73,8.606
890.00,169.73,8.606
891.00,174.4,8.494
892.00,174.4,8.494
893.00,174.4,8.494
894.00,174.4,8.494
895.00,174.4,8.494
896.00,179.27,8.392
897.00,179.27,8.392
898.00,179.27,8.392
899.00,179.27,8.392
900.00,179.27,8.392
901.00,185.2,8.313
902.00,185.2,8.313
903.00,185.2,8.313
904.00,185.2,8.313
905.00,185.2,8.313
906.00,189.5,8.262
907.00,189.5,8.262
908.00,189.5,8.262
909.00,189.5,8.262
910.00,189.5,8.262
911.00,188.2,8.503
912.00,188.2,8.503
913.00,188.2,8.503
914.00,188.2,8.503
915.00,188.2,8.503
916.00,189.02,8.573
917.00,189.02,8.573
918.00,189.02,8.573
919.00,189.02,8.573
920.00,189.02,8.573
921.00,188.46,8.443
922.00,188.46,8.443
923.00,188.46,8.443
924.00,188.46,8.443
925.00,188.46,8.443
926.00,185.8,8.847
927.00,185.8,8.847
928.00,185.8,8.847
929.00,185.8,8.847
930.00,185.8,8.847
931.00,188.21,8.559
932.00,188.21,8.559
933.00,188.21,8.559
934.00,188.21,8.559
935.00,188.21,8.559
936.00,190.18,8.564
937.00,190.18,8.564
938.00,190.18,8.564
939.00,190.18,8.564
940.00,190.18,8.564
941.00,193.07,8.717
942.00,193.07,8.717
943.00,193.07,8.717
944.00,193.07,8.717
945.00,193.07,8.717
946.00,193.63,8.378
947.00,193.63,8.378
